Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
02511,Course_2511,Office Tools,76,3638,55.21593933706447,Coursera,34.12239374397856,3.230110741221859
02512,Course_2512,Design,38,2661,78.98923229107886,Udemy,118.34026523256163,3.6495902396158777
02513,Course_2513,Programming,70,850,59.532472040689036,Udemy,105.97987906180825,3.4251929596451305
02514,Course_2514,Office Tools,99,4183,58.17404764555452,edX,103.20829572646184,3.222156579294902
02515,Course_2515,AI,21,4437,81.36542137894797,edX,109.10027661791933,4.514095930318538
02516,Course_2516,Finance,27,1641,64.15411972571954,LinkedIn Learning,114.45349041181704,3.8122442908317185
02517,Course_2517,Finance,14,4592,61.02062855119043,LinkedIn Learning,36.31536466545333,4.53218019190894
02518,Course_2518,Office Tools,54,2492,52.60490202155646,edX,164.37402365386885,4.666859141489965
02519,Course_2519,Office Tools,97,2133,92.49924796812553,LinkedIn Learning,62.435438566802766,4.422799484336779
02520,Course_2520,Technology,92,2067,89.15191641393204,LinkedIn Learning,70.2450269437067,3.255243595086845
02521,Course_2521,Business,45,196,82.76661155743649,Coursera,42.4050193811562,4.345218080511349
02522,Course_2522,Design,91,1986,55.9628531168661,LinkedIn Learning,144.92303335524318,4.202783901453919
02523,Course_2523,Programming,36,1982,85.2205459463102,Udemy,11.774643544365567,3.536655077368552
02524,Course_2524,AI,37,4459,65.13983319641574,LinkedIn Learning,86.16788936851921,3.447763723588888
02525,Course_2525,Programming,13,1866,70.35721614543672,Udemy,18.1228690574712,4.183767484995199
02526,Course_2526,Design,62,925,52.510083216743965,LinkedIn Learning,73.30212018938366,3.839204212635917
02527,Course_2527,AI,91,4423,87.02307139629096,Udemy,159.23841180217363,3.43581282451367
02528,Course_2528,Data Science,77,547,50.65200763312546,Coursera,115.74471565576111,4.3227947404141975
02529,Course_2529,Marketing,92,2934,60.022106934104535,LinkedIn Learning,88.72391777482582,4.029667868143415
02530,Course_2530,Business,76,2370,89.63883553517704,Coursera,30.453075482308364,4.9195730384057645
02531,Course_2531,Finance,84,2064,70.68271351669526,Coursera,62.50337795497112,4.0452222352993275
02532,Course_2532,Office Tools,18,220,55.53910926074499,edX,101.411820346371,4.2438755330084685
02533,Course_2533,Finance,27,3203,62.98183730653885,Udemy,26.878841725794437,3.101374886412911
02534,Course_2534,AI,13,3131,85.97638942321367,LinkedIn Learning,149.21137036269883,3.0791668651348227
02535,Course_2535,Finance,82,1001,68.88074569325615,edX,143.3083522360647,4.803556955917455
02536,Course_2536,Data Science,15,3146,54.43514645627446,Coursera,67.05265082182964,4.844075930891403
02537,Course_2537,Data Science,65,2662,92.63925464762016,edX,33.73797650991061,4.889707108445828
02538,Course_2538,Finance,20,858,88.88840072314326,Coursera,73.28636406355888,4.505138188625017
02539,Course_2539,Design,29,932,52.554648465666304,Coursera,66.44972727957693,3.2643023895961822
02540,Course_2540,Programming,12,2651,50.14970248927533,Udemy,132.77514989117506,3.0626150823720852
02541,Course_2541,Business,41,3873,82.76106482284041,Udemy,17.36225705372015,3.6638924985500205
02542,Course_2542,Programming,15,120,52.277369621654486,edX,162.75905045905816,3.634595565278487
02543,Course_2543,Marketing,57,658,60.158695567566156,edX,182.61549268300092,4.196555335605767
02544,Course_2544,AI,52,633,50.201127722446955,LinkedIn Learning,20.510051328919552,4.5603124251205
02545,Course_2545,Business,24,963,63.29385096459404,LinkedIn Learning,51.11552181357212,4.253472099099662
02546,Course_2546,Business,54,3469,64.17739802119948,LinkedIn Learning,122.86878151421934,4.439129509509094
02547,Course_2547,Business,18,2640,70.29527189366972,Udemy,42.46004799018309,4.421763760384547
02548,Course_2548,Design,68,4409,66.58480283928715,edX,167.089516755241,4.372841345907266
02549,Course_2549,Technology,75,1326,60.54035971007647,Udemy,84.64021460488385,3.7467374250753807
02550,Course_2550,Business,98,3267,77.56859325938743,edX,107.95617046420915,3.82799052684892
02551,Course_2551,Marketing,30,903,76.87604498602921,Coursera,198.04615493671258,4.504985902297074
02552,Course_2552,AI,35,2704,53.62806634470702,Udemy,18.740433487354657,4.760246305391728
02553,Course_2553,Office Tools,14,1191,94.15358238703203,edX,80.23796191857545,3.864695784510306
02554,Course_2554,Marketing,17,1980,89.23073687791356,LinkedIn Learning,53.62146105898583,3.527239708703368
02555,Course_2555,AI,53,1704,78.15583817442814,Coursera,198.28301812744107,4.26364351404941
02556,Course_2556,AI,82,1374,99.09263136346021,edX,116.34459590305804,3.286663561996118
02557,Course_2557,Technology,28,2678,99.28813768375905,Coursera,95.73737691062992,3.2975988164397343
02558,Course_2558,Programming,92,4292,82.8363738368737,edX,68.85277420916249,3.3443714252547077
02559,Course_2559,Business,24,1698,86.56996376413348,Udemy,92.20402562735751,4.636038502909941
02560,Course_2560,Data Science,38,3293,96.6074785020723,LinkedIn Learning,133.8419384691014,3.043501267753265
02561,Course_2561,Data Science,56,743,66.76563598993145,Udemy,177.71624820177072,4.971461905140634
02562,Course_2562,Programming,34,2768,77.85822834504803,LinkedIn Learning,158.06085897823306,4.850848560542317
02563,Course_2563,Technology,37,2097,75.94710472479048,Coursera,129.4689946625292,4.739808741793665
02564,Course_2564,Business,45,2390,77.584393725909,edX,102.88478642452488,3.824188866372367
02565,Course_2565,Design,23,5000,56.86347051507653,LinkedIn Learning,24.93802195433424,4.290554771917941
02566,Course_2566,Data Science,28,4783,52.50942427257968,Udemy,120.48228404011219,4.986573212583494
02567,Course_2567,Programming,51,3700,96.70235131834812,Udemy,127.71933472005715,4.991713269163643
02568,Course_2568,Marketing,65,1376,55.97710939823689,edX,131.87990599245603,4.139257380253049
02569,Course_2569,AI,65,3027,87.3744563806174,Coursera,180.4433715568305,3.0347072371075123
02570,Course_2570,Marketing,51,306,59.76931619269918,Udemy,143.56988248906157,4.206603710244677
02571,Course_2571,Finance,78,1618,96.05989389928591,Coursera,16.254240418284407,3.307692865719202
02572,Course_2572,Office Tools,92,248,68.24975083886522,Udemy,58.81608179936285,4.7922243201024575
02573,Course_2573,Office Tools,39,3431,67.95078258010709,Coursera,48.40794347950253,4.053728091080694
02574,Course_2574,Office Tools,96,3396,94.66470919117526,edX,105.1890200417714,3.4791995980900845
02575,Course_2575,AI,11,4949,72.06511334835648,Udemy,113.63226192621309,3.0371025062332118
02576,Course_2576,AI,72,2751,63.12994000732512,Udemy,17.036029849077057,4.2855383917851775
02577,Course_2577,Finance,39,638,89.24867681114533,Udemy,131.38441566751533,4.924771788221934
02578,Course_2578,Office Tools,54,2410,80.41543872236274,edX,176.39706970548502,4.732336749740354
02579,Course_2579,AI,80,883,64.17595181514322,Coursera,104.62255773182885,4.334111726892529
02580,Course_2580,Finance,78,2501,96.12910539099967,edX,186.48132321610305,4.26941826704001
02581,Course_2581,Finance,58,1557,63.78158812766459,Udemy,194.94641220305473,3.1533176817857185
02582,Course_2582,AI,12,3802,95.36738460103794,Udemy,173.9568067502568,4.15315490650614
02583,Course_2583,Finance,77,1348,66.9576337566443,LinkedIn Learning,59.91097649847198,4.427233756851136
02584,Course_2584,Marketing,95,3465,56.936944472348905,LinkedIn Learning,76.21875796910844,4.916989442016764
02585,Course_2585,AI,25,413,64.69554704424331,edX,52.73955894937815,3.7544231525707574
02586,Course_2586,AI,55,1396,89.76887645306317,Udemy,138.31411265234507,3.033174253466614
02587,Course_2587,Design,10,3945,72.60493928264417,Udemy,114.03531528758586,4.835957503515429
02588,Course_2588,Technology,75,4421,72.33937312841314,LinkedIn Learning,23.60420313162294,3.52568316829674
02589,Course_2589,Technology,62,3110,79.1182752518286,Coursera,46.41255167098655,4.231009764417059
02590,Course_2590,Design,61,308,88.53939073946913,edX,102.40184829502614,3.2789867039380765
02591,Course_2591,Data Science,12,3124,91.6450430103045,edX,159.0402329935314,4.479254183657981
02592,Course_2592,Data Science,37,3448,67.93749559446641,Coursera,162.9302154298601,3.6280982856581705
02593,Course_2593,Finance,49,4038,87.15893800518641,Udemy,183.07311430812553,4.756655163785082
02594,Course_2594,Design,38,858,67.26552857537612,Coursera,132.23497357328066,3.289560058877345
02595,Course_2595,Programming,73,327,63.29803010886817,Udemy,59.36259655143561,4.959886419580748
02596,Course_2596,Office Tools,53,2137,53.26296195510321,Coursera,54.850522324703064,4.560279491848879
02597,Course_2597,AI,62,3232,97.18563932858765,Coursera,75.69503636759704,3.601015112562488
02598,Course_2598,Finance,17,3644,72.1568734142008,Coursera,56.407910544762736,4.539726538020156
02599,Course_2599,Office Tools,12,3933,59.991325134857355,edX,38.3908443000851,3.8871567758865364
02600,Course_2600,Business,84,664,97.31931558850509,Coursera,177.63714943561786,4.824011891792704
02601,Course_2601,Programming,93,2887,52.30010402916884,Coursera,134.1941682125433,3.181471395486345
02602,Course_2602,Office Tools,95,403,76.62161405205295,LinkedIn Learning,159.40325325065496,3.2577999045714305
02603,Course_2603,Office Tools,73,1516,59.53667096166201,edX,182.88935209089917,3.8925400593778416
02604,Course_2604,Programming,21,4768,70.36325912903634,Coursera,71.29045279422695,3.084653852941404
02605,Course_2605,Technology,88,4057,75.63643249533845,Udemy,53.75336445243953,4.5510885108496275
02606,Course_2606,Business,95,2483,89.36106727896819,edX,39.5259446990183,3.414697749083903
02607,Course_2607,Marketing,40,3331,72.77425295957852,Udemy,196.9301691488692,4.946218125082243
02608,Course_2608,Business,63,261,68.78423494339782,Udemy,187.77943013640902,4.303822890017449
02609,Course_2609,Finance,95,4195,89.96654728183069,Udemy,82.31928957679276,3.347145266317689
02610,Course_2610,Office Tools,77,4652,56.814915478347025,Udemy,20.978788803719425,4.947434212807534
02611,Course_2611,Data Science,80,488,88.50761730452197,LinkedIn Learning,165.7398028811097,3.6963547763288522
02612,Course_2612,Marketing,20,4498,56.385969774364085,LinkedIn Learning,18.23845731417125,4.006747984491128
02613,Course_2613,Design,40,1319,74.49779463374519,edX,73.03588705664905,4.2323305841354095
02614,Course_2614,Business,57,171,91.96999203603889,Udemy,23.81473610282626,3.0547475507315864
02615,Course_2615,Technology,79,3362,56.08904143978406,Coursera,43.82497828747362,3.983492429344191
02616,Course_2616,Business,56,3705,75.9402032692354,Coursera,150.31324010629342,4.718333919849382
02617,Course_2617,Data Science,14,4357,79.99625983727617,edX,98.63249783498821,4.005446560771414
02618,Course_2618,Marketing,70,4751,99.67077033469305,Udemy,104.71612602000751,3.051664894712971
02619,Course_2619,Finance,56,2314,75.00780139375325,Udemy,59.853542569271156,3.329631405384839
02620,Course_2620,Business,90,3388,96.54281434062536,Udemy,175.43789326266509,3.969033353357834
02621,Course_2621,Design,84,1877,94.28523920609456,Udemy,118.71031439174543,3.9041711539757413
02622,Course_2622,Finance,81,1766,53.46857072794921,Coursera,136.3149107244798,4.1099347236876085
02623,Course_2623,AI,24,4468,60.831011024913025,Udemy,94.68217626876103,4.776124824658941
02624,Course_2624,AI,78,2197,82.1321346306523,LinkedIn Learning,61.97818750199123,3.508174600108529
02625,Course_2625,Data Science,13,4462,63.81872450900169,edX,90.29012419205849,4.469515969378007
02626,Course_2626,Business,73,1941,69.753287247233,Udemy,193.3906804306196,4.796534926192615
02627,Course_2627,Technology,52,287,70.17656754510946,Coursera,67.0528390786586,4.703970993286601
02628,Course_2628,Business,85,1674,77.20713417028801,LinkedIn Learning,74.22701752043989,4.4717976092269165
02629,Course_2629,Office Tools,46,2386,58.336173074161195,Udemy,169.53619936725514,4.274624422572664
02630,Course_2630,Marketing,85,1591,54.95772438014054,Udemy,194.98702185652795,4.332486904038324
02631,Course_2631,Finance,67,415,82.60365011446177,Coursera,125.89195224213425,3.6182996313397644
02632,Course_2632,Marketing,33,3454,76.59895901297668,LinkedIn Learning,74.28639778827075,3.807005093885828
02633,Course_2633,Programming,18,1801,66.72974934406977,edX,112.16040534176246,3.1075214438670526
02634,Course_2634,Design,12,4498,64.1523758753641,Coursera,74.73504849412201,4.241486714859269
02635,Course_2635,Business,100,986,60.408151086124334,edX,108.99490185196349,3.194010289783934
02636,Course_2636,Finance,85,3270,63.14354264721529,LinkedIn Learning,14.27921199284487,3.131558362494042
02637,Course_2637,Data Science,64,389,82.10347712455857,LinkedIn Learning,165.30058554169972,3.029968255984298
02638,Course_2638,Marketing,48,1792,92.40430221969808,Coursera,179.5195458273082,4.954935814367232
02639,Course_2639,Office Tools,31,4155,84.82638003626627,Udemy,196.30052271766732,4.794912029247362
02640,Course_2640,Marketing,62,4075,93.83635253800186,edX,138.93355416628918,4.177659145303468
02641,Course_2641,AI,58,636,56.27059283308562,Coursera,162.46207561474384,3.803803448529747
02642,Course_2642,AI,74,663,72.3074200411248,edX,167.03335794000589,3.7705178724576003
02643,Course_2643,Data Science,18,1107,93.70567055105124,edX,189.51486390923048,4.814826957073205
02644,Course_2644,Design,72,1816,85.96025706012585,edX,44.0501688758187,3.3868981711397255
02645,Course_2645,Finance,53,1721,79.45702422400765,Udemy,33.55659521881718,3.8644043899828264
02646,Course_2646,Design,85,3809,96.15633971544398,Udemy,21.76252443022375,3.311323500268734
02647,Course_2647,Programming,47,1142,89.88170439407362,Coursera,187.947102068037,3.986846064359577
02648,Course_2648,Technology,43,882,66.13006477404734,Coursera,13.779362115399326,4.577478566627182
02649,Course_2649,Data Science,24,3270,93.12644637649817,Coursera,199.5594388637745,3.1958529027884013
02650,Course_2650,Programming,59,3675,86.32763591866365,LinkedIn Learning,14.420823471385894,3.152055612639665
02651,Course_2651,Data Science,74,2838,73.33989701879659,edX,187.66831062464402,3.3377471676716084
02652,Course_2652,Design,13,2769,51.67325760080342,Udemy,135.10534083001824,4.130652107214606
02653,Course_2653,Technology,84,3997,51.79091027140444,LinkedIn Learning,87.94705603263262,4.228034574541354
02654,Course_2654,AI,54,4157,69.85642872099083,Coursera,41.32217805675254,3.8179256269963826
02655,Course_2655,Design,80,1375,72.37631398009938,edX,103.28215377884217,4.526602518277256
02656,Course_2656,Technology,79,1811,93.37751001838072,edX,24.56927704352051,4.056736165118661
02657,Course_2657,AI,45,641,61.78788844748312,Coursera,186.50499327310223,3.8008683459958266
02658,Course_2658,AI,19,2525,84.25996446631231,Coursera,62.67360726856595,3.2780616803036295
02659,Course_2659,Business,81,1540,67.37176055696807,Udemy,180.10708154079765,3.584314432444251
02660,Course_2660,Finance,56,3742,87.88047615443165,Udemy,15.702183108985182,4.923161916679028
02661,Course_2661,Office Tools,45,313,63.63850224584944,edX,89.98332099924092,4.891313293243558
02662,Course_2662,Finance,41,4534,55.51195491069805,Coursera,140.85649010660157,3.8101640205250904
02663,Course_2663,Office Tools,51,4135,75.06980807689179,Coursera,117.33959665186659,3.321139712444925
02664,Course_2664,Data Science,85,380,81.60986604825848,Udemy,97.29407103404948,3.612323422970927
02665,Course_2665,Marketing,56,4661,61.54777865916072,Coursera,77.3379976786206,3.591029408953249
02666,Course_2666,Technology,79,4539,81.96813002498159,edX,194.15267531294975,4.0568452051284005
02667,Course_2667,Marketing,26,148,90.94446635828488,edX,153.13831133722502,4.380350423969381
02668,Course_2668,Design,32,3346,85.83763105637414,edX,94.44204921329406,3.499183086856182
02669,Course_2669,Office Tools,36,1513,85.48231151061489,Udemy,172.36501645153598,4.118803503679617
02670,Course_2670,Data Science,53,797,64.50884713580149,LinkedIn Learning,60.30066160117111,3.7317982987267837
02671,Course_2671,Marketing,80,2593,50.20075455317958,Coursera,144.89347832174604,3.281789735702413
02672,Course_2672,Programming,53,3400,64.68428380941468,edX,28.857223734030708,4.41153233313946
02673,Course_2673,Finance,34,1778,64.46727725233463,Udemy,180.22793217493697,4.590468217171584
02674,Course_2674,Design,12,509,91.22852347433064,Udemy,80.81966314837828,4.842550637534869
02675,Course_2675,Data Science,71,2135,72.91305260774705,edX,155.46221038566762,3.581379361153982
02676,Course_2676,Programming,95,3369,95.01976745482855,Udemy,135.12607659172778,3.4794721988992174
02677,Course_2677,Finance,49,3833,57.166095805234576,Coursera,35.99606030770411,4.4453617701101225
02678,Course_2678,Data Science,12,1281,98.48074749018521,LinkedIn Learning,35.72780410730958,3.7391131752555182
02679,Course_2679,Finance,78,1814,80.52340284139916,Coursera,168.3606592601731,3.5319227311317807
02680,Course_2680,AI,59,379,92.06634478698527,edX,102.011062252267,4.8121532007895
02681,Course_2681,Marketing,88,3544,54.806630349945664,Coursera,161.58688975770647,4.003418308067256
02682,Course_2682,Office Tools,33,246,85.37822710504571,Udemy,116.40292923220656,3.0807508241336787
02683,Course_2683,Marketing,54,646,84.85234045124933,LinkedIn Learning,22.05964465982988,4.321385796605728
02684,Course_2684,Programming,14,1141,85.31846444651522,Udemy,168.25405425508538,3.2159283220385246
02685,Course_2685,Technology,98,4934,87.02701514305988,Coursera,68.56141178540476,3.1393656514016985
02686,Course_2686,Finance,45,3971,97.26348234207865,Coursera,85.52197287743925,4.628024761647737
02687,Course_2687,Design,16,4197,59.97014350728694,Udemy,141.084617361145,3.954470957655727
02688,Course_2688,Programming,75,2426,89.36040528331446,Coursera,29.686582380375476,3.2468005100209014
02689,Course_2689,Data Science,66,4664,82.18901217952472,Udemy,112.68129789662595,3.8340007220574184
02690,Course_2690,Design,93,3762,69.10774009018186,Udemy,195.058351226047,4.124228540538398
02691,Course_2691,Technology,49,155,93.30601608826578,LinkedIn Learning,156.24307457819015,3.6484608149075517
02692,Course_2692,Design,34,1747,93.41258895040956,Udemy,137.22158605890547,3.471551202641315
02693,Course_2693,Programming,64,900,95.83545166267442,LinkedIn Learning,186.06542374100002,4.286991276243285
02694,Course_2694,Finance,51,4415,88.06439086783811,Udemy,138.60729963276484,3.834414817789816
02695,Course_2695,Office Tools,10,303,53.15856188711569,edX,137.7847083443789,4.841457369001516
02696,Course_2696,Marketing,49,1491,61.880218076732724,Coursera,41.71061491050479,4.997830728706294
02697,Course_2697,Programming,61,338,51.24775296391021,Udemy,81.10256581912574,3.2703312891563066
02698,Course_2698,Business,95,3063,73.10340757094903,LinkedIn Learning,48.06858725022821,4.522412548962044
02699,Course_2699,Design,19,4519,51.514418726758656,Coursera,114.16406697226375,3.9327042546147357
02700,Course_2700,Programming,26,2985,94.03070582674873,Coursera,171.86417617266451,3.577562553526778
02701,Course_2701,Programming,60,4556,61.71991763889649,edX,32.322473285437844,3.0989638304264817
02702,Course_2702,AI,82,4001,94.84563903268254,Coursera,128.58728349720363,4.829187938703216
02703,Course_2703,Finance,13,1788,70.95496331424125,edX,160.61988707805475,3.5221544415771993
02704,Course_2704,AI,71,719,90.55351112316998,Udemy,42.463947757494864,4.877552987632821
02705,Course_2705,Marketing,75,3239,72.68137824382089,Coursera,110.5764096342413,4.163526841911197
02706,Course_2706,Marketing,87,4733,72.90951648269306,Udemy,91.98423564520972,4.337452027122779
02707,Course_2707,Data Science,75,2048,83.07576184221497,edX,138.5677694248437,3.2632460565498524
02708,Course_2708,Business,13,2520,75.31931247259314,Coursera,58.12515385552583,4.5725668004674365
02709,Course_2709,Office Tools,67,1346,71.31029809660936,LinkedIn Learning,62.36332424512765,3.5052378486802507
02710,Course_2710,Design,97,122,87.18538433785781,Coursera,149.39882904248918,4.137009986441531
02711,Course_2711,Office Tools,80,619,88.8106287871725,Udemy,173.88164987954175,4.536614426452619
02712,Course_2712,Business,28,1226,86.59509054452121,Coursera,157.17182043228706,3.1775444527589896
02713,Course_2713,Business,10,989,69.13774051361116,LinkedIn Learning,64.46517015147464,4.885142404712575
02714,Course_2714,Office Tools,100,511,57.6532506215782,edX,165.21132080751394,3.9501084350969116
02715,Course_2715,Design,22,1999,61.83985339859585,LinkedIn Learning,131.99409835936945,3.875732805989299
02716,Course_2716,Business,63,3392,79.7810112862284,edX,14.294015246684125,3.290926284374102
02717,Course_2717,Technology,79,1181,93.04809108266404,edX,75.93503235038597,3.27020415962701
02718,Course_2718,Programming,94,782,93.32545249552354,LinkedIn Learning,63.406214411166275,4.486548831710774
02719,Course_2719,Design,25,3831,56.36728716754537,Udemy,126.72503462002722,3.4067626874608075
02720,Course_2720,Design,27,3213,97.06578350332776,LinkedIn Learning,185.3343661262682,3.5135183110958024
02721,Course_2721,Data Science,86,1955,94.93337943353453,LinkedIn Learning,146.67133086407537,4.471838857778491
02722,Course_2722,Technology,80,1724,88.59180962112035,LinkedIn Learning,188.26759162697698,4.884071736841367
02723,Course_2723,Programming,58,1892,80.579908485734,Udemy,96.12141042253901,4.70404915925257
02724,Course_2724,Technology,62,1474,59.73198069599569,LinkedIn Learning,35.34143581306012,3.2248399128781364
02725,Course_2725,Office Tools,85,4329,88.83367388959499,Coursera,39.728708532157796,4.16081874073646
02726,Course_2726,Data Science,79,1273,65.71550952398526,Coursera,27.80271529892144,3.9343157850071124
02727,Course_2727,AI,55,2383,98.51539918741682,LinkedIn Learning,92.93612964051924,3.2517321998805135
02728,Course_2728,Finance,81,2193,95.3622713358792,Udemy,18.2801533629857,4.396124994473599
02729,Course_2729,Data Science,84,477,60.4850346806092,edX,91.29185107777705,3.2299768055167397
02730,Course_2730,Finance,100,4105,85.36806473427646,Udemy,179.6408606960128,3.964561109099025
02731,Course_2731,Programming,38,672,50.650988138346996,Udemy,44.10701285311206,4.9511396676989765
02732,Course_2732,Office Tools,24,3526,70.77686999078276,Coursera,197.97720062403914,4.3454568989375675
02733,Course_2733,Marketing,69,2188,54.28645389793261,Udemy,198.40894167773536,3.1990639679743316
02734,Course_2734,Business,45,1697,65.4167426873098,LinkedIn Learning,110.34290586924664,3.213587059146691
02735,Course_2735,Data Science,84,507,77.35024542391918,Coursera,79.1246911096899,4.599769911732311
02736,Course_2736,Design,84,3526,83.37252732220006,LinkedIn Learning,121.34678824596261,4.388407195966025
02737,Course_2737,Marketing,81,2514,53.01755779855915,Coursera,118.04556840806276,4.3704839176652435
02738,Course_2738,Programming,39,2447,64.85458222041225,Coursera,154.05132996711262,4.518923220821584
02739,Course_2739,Technology,96,2595,87.06399438867788,Udemy,189.70138920987168,4.5903040785297495
02740,Course_2740,Marketing,68,4870,69.62889699960432,Udemy,186.03011519296805,4.009235529895788
02741,Course_2741,Data Science,80,4471,59.027591889199755,edX,110.37044991886083,4.109337423448555
02742,Course_2742,Finance,46,1548,73.11498392595668,Udemy,121.85989646111821,4.844806022475089
02743,Course_2743,Technology,85,1578,69.75746175936786,edX,141.62663175629834,4.563024454559386
02744,Course_2744,Marketing,37,982,90.38919777054906,edX,185.09087912903712,4.39331542379797
02745,Course_2745,AI,58,4211,87.21601774648799,LinkedIn Learning,96.18755942086504,4.1161210062118085
02746,Course_2746,Marketing,78,4811,85.0588516414967,LinkedIn Learning,109.9363537141123,4.295353764642469
02747,Course_2747,Technology,80,4025,67.94000359556247,edX,99.71509822904947,3.168428782660154
02748,Course_2748,Technology,95,4784,58.84470025852977,Coursera,121.28232926451169,3.001020863562932
02749,Course_2749,Programming,80,987,96.93796782793085,LinkedIn Learning,107.58779936229362,4.136809613960752
02750,Course_2750,Data Science,14,1854,55.42048753362965,Udemy,29.57184849638585,3.9522702332254243
02751,Course_2751,Marketing,44,1330,94.12445316177417,Udemy,131.3392522130983,3.8852430820182056
02752,Course_2752,Technology,25,2196,84.19741328040698,edX,194.8118970661393,4.148345396633383
02753,Course_2753,Marketing,82,4995,60.50410839012103,Udemy,190.0840395840161,3.556405838101726
02754,Course_2754,Marketing,13,2292,60.17752488824294,Udemy,91.7100155473238,3.9583644803749873
02755,Course_2755,Marketing,61,3473,73.74160682157458,Coursera,187.48943443154118,3.8563019565435184
02756,Course_2756,Design,93,730,72.62892146032534,Udemy,194.70535862433377,4.360435374808363
02757,Course_2757,Marketing,83,4893,51.848546545548466,edX,28.62651391906896,4.824592904994724
02758,Course_2758,AI,92,4559,52.78868924617515,LinkedIn Learning,176.07719544357187,3.7258316119690993
02759,Course_2759,Office Tools,18,3924,81.98898281177881,Udemy,187.42398312176454,4.696069408571693
02760,Course_2760,Technology,32,1963,86.05661050163758,edX,95.14831029272202,3.8373433894463616
02761,Course_2761,AI,37,3916,85.00440779724656,Udemy,187.4665890898874,3.0133572830115645
02762,Course_2762,Business,65,2451,84.15234546723295,LinkedIn Learning,182.20147066588314,3.2175519011511864
02763,Course_2763,Programming,20,2356,75.37893958533904,LinkedIn Learning,41.831378570052735,4.993195800539574
02764,Course_2764,Marketing,28,1294,69.83900473388185,Udemy,137.53040621615958,3.228272669919865
02765,Course_2765,Technology,18,3903,70.84252079162593,Coursera,108.4492325288666,4.687234741272919
02766,Course_2766,Data Science,24,1531,79.39301559085068,Udemy,76.5478752483902,4.667243205881512
02767,Course_2767,Office Tools,40,1415,96.44285348717543,Udemy,78.82156372890506,3.724230295355887
02768,Course_2768,Data Science,38,4254,72.34267026478047,LinkedIn Learning,19.400842505682498,4.098273291655277
02769,Course_2769,Finance,85,2485,79.56546663849417,Udemy,42.26017921911364,3.453759734663804
02770,Course_2770,Programming,98,432,73.83737326878943,edX,100.23868256603404,3.0060526651864325
02771,Course_2771,Design,52,2006,85.02537111083525,Udemy,14.76068646553003,4.875320163258548
02772,Course_2772,Business,11,494,82.71767144357324,edX,98.43496720603548,4.979130012308694
02773,Course_2773,Marketing,48,2972,99.49848986389634,Udemy,136.81291803819042,4.123094238805917
02774,Course_2774,Business,32,2885,72.85655021636771,LinkedIn Learning,107.51772399981625,3.557522263363808
02775,Course_2775,Marketing,100,4531,57.89284356128504,edX,170.710743422685,3.5448433172245357
02776,Course_2776,Design,89,2658,67.24855814696966,Udemy,190.77183690169784,4.371019377802101
02777,Course_2777,Office Tools,84,3762,68.22520781000486,Coursera,93.11708192962524,3.1733605464430203
02778,Course_2778,Finance,17,1502,98.07259189614675,LinkedIn Learning,89.86074728377055,4.764239901369451
02779,Course_2779,Office Tools,62,459,92.53596936948338,Coursera,120.51912291599194,4.862554408761785
02780,Course_2780,Programming,83,1479,81.3276426070044,Coursera,103.31297675875973,3.4808401041129597
02781,Course_2781,Finance,46,3699,65.53314621908189,LinkedIn Learning,188.4745284186679,3.2571248823391548
02782,Course_2782,Technology,84,2715,57.07690668211595,Udemy,101.00416575582555,4.692445372332216
02783,Course_2783,Finance,49,156,71.28917992363398,Coursera,198.83519328056508,3.7290705547758534
02784,Course_2784,AI,70,3942,73.54137046031293,Udemy,24.332087638782163,4.897846365429424
02785,Course_2785,AI,44,4327,64.33904822321782,LinkedIn Learning,199.86210951145281,4.757638748513472
02786,Course_2786,AI,67,671,74.2687289342267,LinkedIn Learning,159.3935279244381,3.853177531537497
02787,Course_2787,Office Tools,40,4029,96.39964052510884,Coursera,69.71680108842213,3.6169354622100442
02788,Course_2788,Business,38,2600,61.621963749551085,LinkedIn Learning,181.5632630077474,4.505704054925179
02789,Course_2789,AI,91,1363,70.49594337738847,Coursera,42.081590596093946,3.295707195959684
02790,Course_2790,Data Science,84,637,61.722902305391386,LinkedIn Learning,153.8684549705061,4.525891606308214
02791,Course_2791,Design,59,1727,60.75908672907636,Udemy,133.015482337665,3.1625048784404424
02792,Course_2792,Technology,53,868,50.81679989133367,Udemy,37.53286120273654,3.5016893370415714
02793,Course_2793,AI,88,598,92.87944107982946,Coursera,144.99061156225696,4.10125088026111
02794,Course_2794,Programming,49,4249,69.01848675621743,edX,48.01042886134532,4.102003460963683
02795,Course_2795,Finance,51,4817,64.93373086555775,Udemy,37.431404572173975,4.5110563253696805
02796,Course_2796,Technology,94,3424,91.16157375905324,Udemy,20.432420987877574,4.731478255591913
02797,Course_2797,Finance,18,3814,56.57868386949137,edX,169.92794571175676,4.5057635828469405
02798,Course_2798,AI,52,2934,65.83422303298691,edX,199.0345737772108,3.2932980267373386
02799,Course_2799,Marketing,57,2277,98.68281983602228,Udemy,142.80735046041625,3.046734874772973
02800,Course_2800,Programming,30,1029,89.8735522712634,Coursera,19.731060546206084,3.971711411173926
02801,Course_2801,AI,23,1575,60.208718547429626,LinkedIn Learning,19.6318254229258,3.6232409526405895
