Customer ID,Age,Gender,Annual Income,Spending Score
2a63d159-0cef-4114-9166-a1dc11e4727e,20,Female,126932,100
30f63ab3-d327-44c1-bc74-768839c48854,24,Female,153939,69
3b9c2626-45c6-4925-9965-b434dd3c058b,36,Female,183600,94
582b2acd-3712-4d66-88bf-c3cdd49c24bc,69,Male,60244,53
c8a10a5b-7752-4a77-8f4a-ab766eb87d4a,29,Male,171852,54
3431d110-7921-4b7b-9b8f-3c12a509c405,23,Female,168712,9
80e5bafe-ac7b-4b3e-96a7-d5cd2539699f,77,Male,110848,73
a27ace65-83cd-471b-8422-c827fbbf4c0e,47,Female,64428,54
b6c4cfb4-e530-4431-9e63-73ab06ef23ba,45,Female,149856,64
48cc07e0-591d-418f-94ad-c67a279e0eb6,22,Female,75872,4
9e092640-bf47-42e6-bb7c-72e003b25471,70,Female,199375,52
c591e858-659c-43c4-92c0-856b70837a5a,26,Male,77308,63
ceb5f94e-b5bd-433f-8717-bb77de991e1c,87,Female,133949,43
36d9ffc0-7951-4cff-b146-b1759f3e5685,81,Female,157229,80
48fece83-205a-4df1-bbb3-3c3dd6e57894,42,Male,190190,90
5813c6d8-5426-416b-9e24-c8c10dd86cad,55,Female,23714,32
c14e1fa9-60f2-4e1e-80cb-6366e840185a,50,Male,35162,45
f4cea7bd-639a-41db-b54f-91e18e3e00ac,80,Male,57600,60
814e14ab-2c5c-46a1-9de7-39b628a5edf3,46,Male,150864,42
d198ad07-f1f4-46e5-8d74-7f5739b6e2bb,37,Male,178854,56
363dac5a-049f-4166-93ef-5604ea443178,19,Female,133719,91
0d95f533-6de0-4525-ac46-a37c64aa26d9,54,Female,173500,35
d0206454-2d11-463f-bbd2-dbad1c0866e5,85,Female,116362,71
37bc81cd-c41d-4c7a-8f0d-9f65a0262f2f,19,Female,43405,7
9c13c9f9-4cea-451c-862b-adda3e4827ee,89,Male,184818,59
2d39dad0-7c4b-4d1c-8b3d-dc25be0e5e6b,86,Female,162032,100
a5a85f11-ee2c-4880-a90e-684154a4b6ac,58,Male,69914,27
69fd7324-10b3-4aa2-b72c-d32b55b10d2b,84,Female,197577,88
9e57a72e-4893-4200-ac46-51437ea1991f,73,Female,148812,22
af164a66-b9dc-4d0c-b121-fef5ddff3bca,35,Female,50167,71
d5dc83f4-e850-4b40-bd26-a2a9aa2373ff,40,Male,71718,25
0e3c8396-a63e-446c-bb00-5c9595ccfba2,58,Male,122586,48
e49af1b0-af2b-4b68-8e86-88e787389055,80,Male,191221,1
76e4705a-0975-4410-9a0c-bf84ad01bbe0,64,Male,185947,41
e61d3090-ebfe-456e-bfc1-562502be5b93,78,Male,145480,75
d6df5ef6-bef3-430e-8c9a-06b338939a43,39,Male,117959,56
a3c3b647-de17-4f66-8c8a-a8d526516b97,77,Female,45973,61
39f421a7-aab6-4c5d-986a-bf046255814c,20,Female,121981,88
6ee2557c-b876-452d-836a-d6571ef8df36,80,Female,130610,5
f442d8ab-6912-4e05-8088-bcb4a1aeb6ea,37,Female,38115,2
1e38c67c-b95a-4f99-8a14-e2fd0ce6f69f,48,Male,54314,73
ea47ae8d-02d5-428e-b610-9296e25b1fa3,71,Male,60186,27
6d914abf-af4f-4ad5-8669-f6418a7ea254,43,Male,123717,42
47a6aae0-cf1d-473d-b6ef-7680006846d6,84,Male,178866,36
99e196b6-03a1-4f89-a7c1-4889c03319ad,76,Female,52792,24
e946ec07-884a-4900-9851-106b5cfaee29,43,Female,157587,82
708628d0-9296-4195-8bcf-8bf3aaef2e09,50,Female,183806,98
32aaae35-9913-4486-ac80-e9555f1ce64d,21,Male,41548,70
3c2e2e8a-5374-4367-a773-3845a526420e,28,Male,106930,51
031be724-4caa-4c0f-a0b0-246ef2133d62,51,Male,44627,20
7106a871-a9aa-40bb-a808-d0be875d7330,64,Male,74069,34
4fc7f3d4-b8cd-471b-9354-a1033d82bcf2,41,Male,136407,52
d037a07b-d47c-4ccc-8b57-5344cf2c9965,21,Female,61801,29
3fec23ec-05de-4466-849c-0f718e3fea32,61,Female,121453,5
9fa7b3f3-00fd-4c8d-a7f8-77b267d1396c,38,Female,39535,52
5143a34d-1f7d-48af-9015-1802b397e4b6,23,Male,52568,7
f85b3ec8-bf77-47c3-b61d-28e4350aa044,45,Female,189817,15
2ad28fcc-df6f-47ac-9728-8091d4dee39a,34,Male,35191,93
b5d5a5a8-0cb6-46ef-9584-03a457bbd04f,18,Male,47694,17
a170b7f6-5e98-4229-9253-e59b6d7b016f,66,Female,78476,64
91d4377e-ec29-4c6d-b1c6-2369b237ab67,29,Female,114252,55
07f5a472-ba4f-4a0e-80d3-826f23f122d1,54,Female,180926,21
6ebff380-4467-4eb3-8620-58ae159385b8,87,Male,48004,72
4cd238c1-73de-4583-8e02-c9a0c7353169,47,Male,117548,22
1dd81aa2-84c9-4576-8d06-59b87a7918c4,69,Female,120863,56
84f1121c-16f3-4d8b-bdc4-38950377a77c,31,Female,166091,48
bfc7b71a-037a-45be-b464-8725f041f482,45,Female,25111,54
46c3698e-8715-415d-a2d9-e85b35f5e768,48,Female,169492,64
41c0ee37-e9c7-41b1-a3da-902a68d63b82,49,Male,156693,69
ef34752e-f074-4770-b6be-b05df0d93b6a,58,Female,34333,34
92877ce4-6ed1-4313-aa4c-627180665943,46,Female,31543,28
23e7514a-c738-41f2-8eb1-0dc8e146c547,89,Female,25875,26
4e520cd3-b34d-4bba-84b7-07fa91c81ebe,51,Female,90904,21
73ac91e2-6b57-4fbb-89f2-ef50b757a980,19,Male,56279,93
11ed2655-a480-483c-beb9-1db6b02239ce,39,Male,136139,24
2056475a-438d-45d5-a87e-8ad346903f60,72,Female,73784,33
99fec98b-7f15-4739-b941-27c7077618ed,80,Female,72858,60
0eaae44e-9025-46af-9d65-c820461cc70f,69,Female,44052,29
21b20863-c752-454d-8279-b65e15bd023e,36,Female,49206,66
f82085ae-21e3-49b1-8432-4b8a7186b5cf,24,Female,147781,100
ff421c05-eec0-4e06-bcea-5cefa27852fc,69,Female,182159,65
d36057b0-81b0-47d1-bc81-4e9fc4e3a3f0,82,Female,33489,55
4bda599d-7997-48d3-a7df-8de1de096f07,66,Male,188928,61
c1d910ff-e404-4f47-a3f7-e4641531802f,56,Female,25773,25
3e69f650-977b-4bf3-be2a-66569e449b77,85,Male,198971,13
0b021855-3b08-48e7-bd6e-6fb0ce08fabc,68,Female,176364,25
429281e2-5239-44f7-acf9-c1ae66029b4c,53,Male,171195,87
8cc23003-05f4-46e1-b507-f3596d9b3775,61,Male,51732,84
05135f1c-39be-441e-a247-a88d550c92c9,82,Female,43516,11
805291ec-f885-4bdc-b878-12af1a19f200,43,Male,187893,27
40bce9c5-935b-4f83-b397-ccce580bac67,53,Female,132353,58
d8e938f7-944e-46f7-a3c8-c8178b01696d,62,Female,36644,45
32e0d708-63e1-4e41-98f2-c7a31ad53577,31,Male,146830,51
841e7938-b640-4aa1-85ff-85077e41fe48,69,Male,133637,11
4db4cb10-c87a-4451-858f-28f70eb8d242,35,Female,112981,72
c4f83352-ec03-49ed-bfb8-a457d09f06ad,67,Male,28146,100
f32fa206-86fa-4d4b-bd62-acbafa3f7b2a,29,Male,64520,22
b170aecc-98e9-4ac1-894d-35053648b9e6,57,Female,24860,57
265cc2ea-436d-477b-96be-95951e7d7395,83,Male,196495,15
3d0a150f-5b0c-4529-bb21-625f2023ae59,21,Male,41085,46
fb912473-373f-4fe8-a1a7-4fbb7ef30d5e,79,Male,142798,39
a4d34340-4505-4f62-8ade-430646c377c1,30,Male,190791,13
a190f11f-67a8-401b-a468-43a388dce2a2,69,Male,127189,89
a23cebf3-e924-4779-816b-bcb28f8be66d,63,Male,180819,39
df883776-bdb0-4bce-88e0-58014fc96449,70,Female,185367,69
8f68d9ba-d2d0-4544-942a-7eb25749fe11,24,Female,167055,22
31fe8a9b-66f5-44f2-a2f5-605fddc418a4,44,Male,128538,79
2f58ad98-0890-4500-beb2-7fe91987c5ab,79,Male,113974,11
98ac8784-c4bd-4afa-944c-2e4ff97ad853,60,Female,34808,89
0510ab1d-4c95-40fd-ae38-236608f31c6f,90,Male,154969,61
4bfc99df-d265-4651-be7a-9b9504449b66,41,Male,178534,92
9f9974d0-0953-495d-9f4b-d60d5518cdc1,73,Male,35515,65
4f47373b-b447-4c52-8710-964b2d50633f,83,Male,61689,7
655c21ca-fbae-4630-a693-f6f3cfe14682,65,Female,122104,42
75ff2ea3-7e87-4fc8-b24f-1268a0d767f0,78,Male,188556,18
577c7f54-1fd8-4d66-8300-8b674d3f10cd,52,Male,168189,27
db697143-4c03-4b05-ad59-7efe1432fd65,64,Male,58171,8
1d7cc96f-ce57-47a8-99d9-6e51056cf60b,42,Male,69347,59
81551ba3-d3c8-4d1f-b31a-14f047711de9,63,Female,180254,14
51588735-6b91-4bc1-a34b-e1e5ca677d34,38,Female,87274,66
9e165275-7fa9-4369-8c8d-88f37876ff2d,84,Male,169056,96
41a07405-1d61-4d02-b5c8-d9c1bb2b18ff,89,Male,119554,85
9d672a30-45e1-4d42-ad05-0c9a59bfc1fe,31,Female,27639,14
b22d6b45-e743-41ce-ba7e-c8a0ec842715,44,Female,54231,79
d9c08e59-f5bb-4310-ad8b-fb4b4f668728,47,Female,95601,89
deb35368-ea21-40fd-ba33-6a0b99753293,56,Male,117356,39
3080cc96-8e21-4ce1-9200-99cc468f8096,40,Female,181526,55
277c7456-335a-4e98-bb1b-f3b943af4328,53,Female,145689,37
3bc048bd-4255-41fd-9730-43d942fd832a,23,Male,70705,21
e40556b2-30d8-4618-b944-c7faebba2567,36,Female,144991,34
89d9bd9f-0409-4061-bb0c-0ffe82f1bcb1,18,Female,150978,45
057f30e8-141a-4ae3-b3ea-8d0127b22275,47,Male,147362,90
63dd03de-384d-4380-b4d2-8e91a06c8eed,60,Female,21441,29
318d435a-615b-41a9-9b10-6e53766468ca,64,Female,80514,8
5418e31f-ef9a-4a81-ba5d-62efbf7516c1,80,Male,86719,56
fb2ce14e-821c-48e0-843a-148347d69d30,21,Male,166481,18
af00ed42-1767-43fd-b752-f2522667d603,85,Female,127834,99
bcf400c5-e54f-493a-8ca2-3f25e09df8c1,32,Female,79382,18
c9d49e8c-8470-46c1-9eaa-96cd296a2f60,79,Male,63302,39
497f2d15-dbaa-4866-89a5-2d26a87e2b74,36,Female,86262,79
1af0db7e-304e-4e72-8a64-b392f0dbc367,54,Female,131333,77
79ed9b6e-2a4f-4b24-95c6-3d9d06bb014f,53,Male,181089,93
36099d84-eede-4e23-b1d3-144b44104e0b,66,Male,68055,75
4153434e-0b83-4e27-bf17-3470e6086551,40,Female,45047,80
75a776bb-02f2-4829-8fca-440ffa980d55,53,Male,142230,87
0d6dee30-7db0-4842-ab27-f9de60d5794f,68,Male,123077,82
da21d29f-e947-4af1-b176-117d4c6b72b3,56,Female,100638,13
8fbbfd49-9ae1-4e90-92e2-548b7274b04a,64,Female,87969,24
e98c7157-edf4-4ada-a335-54c73d29ad9f,35,Female,168770,83
9677a417-140e-4dc2-b63d-61b43ae189d0,64,Female,166360,40
08603701-2370-4869-ad24-70054a497d80,54,Male,62459,69
326712c1-300d-4ac9-99b1-b668165e53d7,52,Male,54904,47
9a6beaff-917b-48e9-89bd-579b2336d9af,73,Female,117314,7
269b232e-b00d-4174-8c4a-4c400b2ce195,64,Male,111075,98
42653538-c423-4b91-9de5-65131006a25e,23,Female,161090,6
2790b576-1e82-48f6-957d-c5113bb6c49f,81,Male,96670,16
352075f8-57a1-4205-9db2-dc51e48ca37f,88,Female,61898,56
43fb8ba4-6d1b-4b16-922c-36a8a5a20f30,21,Female,37921,46
d0f6b8a5-95a0-4e75-bd41-00599e558652,70,Male,27402,68
86613b2c-a6f1-4a2d-8676-3df455681adb,44,Male,32642,3
2e26fb51-853a-42cb-9ce2-6c50fdca1b81,74,Male,84453,12
05e94e91-6b30-441f-99c3-b1c22f1e258f,28,Female,71174,15
a3aba60f-0151-4697-bae2-1211a8c0a8ba,46,Male,89088,54
016872d0-4d80-4f70-911b-bafdd20f7136,61,Female,60457,55
fdb67bc1-7d13-4948-9c17-13df1547dbcd,90,Female,124884,18
0c973278-ad31-4183-acb4-e65533a14f15,81,Female,176130,35
6dd12ebe-4afb-4dcf-937e-d1150856fc6b,25,Male,168864,6
842a01d0-6194-4792-8e56-998508c14f5f,36,Male,101200,66
521714cb-8c0e-48cd-a134-e5256c1e2301,18,Female,62820,90
bd0740a4-aec1-4ea8-a700-5c5faf18abdb,64,Male,101123,20
16452979-2a33-4406-b7f5-335c63ee6a84,74,Male,148827,100
d2c8e3dc-aee4-4042-915c-b68f7ef0c3aa,39,Male,70277,75
c46a656b-aeb2-4f13-9fce-33bbff6f9d9f,48,Female,58049,32
0de5a60d-5a42-4887-8b49-23094dbf7157,57,Male,194861,59
99656987-5967-4e15-9881-dc0f50c9d2b2,86,Male,41545,77
50670600-c2a3-4fae-828b-2d4a72fa0a0d,60,Male,85106,16
815a5716-3b4b-481b-80e9-24368cd68bf4,68,Female,156840,58
155e5a51-8da9-4831-bfe9-9c5e1d821c8f,70,Female,191676,100
ee6da619-f0a5-456a-a9bf-6248498de83c,74,Male,189400,61
a5af3c61-3c4c-49a2-92e0-fb7c78d8de3e,73,Male,35680,24
cc563259-c62c-4932-ab60-9d1cac5ad248,26,Male,174939,11
4e2617c5-d686-458e-bad8-3506c15f3f8b,85,Female,47416,5
e7041517-a3b4-4e9d-83f0-96855f646adf,90,Male,99030,54
acb2b674-9ba7-437b-849b-0088839cdadb,63,Female,162740,98
eaa52226-d204-40dc-8fa2-b0b4c3e6fc2f,37,Female,36869,64
4564dfab-43b3-4eb0-baf7-4aa848b58026,23,Male,51281,23
5201f3a5-bd3c-4e34-884a-d8dff34de388,31,Male,46379,54
9f62104c-f064-42f5-8d5b-994d6e1efb99,85,Male,190209,31
5c6b84f5-32fd-4cc3-a9e8-180788d54aa4,67,Female,126435,41
3833ce88-6ed5-4ead-b6f6-da48ffafb90d,51,Female,83434,83
d15a2bf0-66dc-47c5-b402-377771c78d4c,39,Male,22302,30
9cb63a29-a762-4f68-87a2-3f1f6abd195d,21,Male,35279,78
fa4379a6-e902-475e-977a-9c412d2ffbb4,26,Female,167553,14
817479b6-aa1b-4a20-b727-79dcc580f7e9,90,Female,86980,47
93a09b9b-2cb1-47ff-83f2-410d8011bb46,53,Female,35965,96
13c416c9-30be-4b82-84fe-d9cb8db9f9c2,23,Female,158737,50
bb632f53-16b0-43d6-9a79-7c7c98936557,64,Female,20790,26
f7d3b8f9-81e1-47fd-bd48-90ee829d5fec,69,Female,79025,75
5f055aa8-6259-41ae-bab6-235057397746,19,Male,47715,80
872c74c1-7e60-425a-adbb-a54e53f520d6,25,Female,28054,81
019dff96-caf2-4841-b159-ff6105fbc637,85,Female,185856,51
f256f336-7666-4da9-b339-f55294bff42d,55,Male,27583,93
753ab1eb-268a-42f1-9f7f-e6695c62708f,64,Male,99977,32
102cecbf-1ab9-4636-87a1-a5e009848672,22,Female,98358,57
404e9efc-2e0c-45a4-952f-3a3e38607fee,63,Female,39757,51
9ca1c5ba-b656-4899-a41a-6e73e2b08f4e,61,Male,185593,62
16cb82a0-a158-4fc4-a7ea-755ae23614e8,78,Male,25999,56
2c9321b3-e02a-4441-8614-fda44fdb7fd1,20,Male,117979,43
3d29a2ff-9191-4d87-b255-ca76f531ac89,51,Male,134953,91
f3f86bec-e355-4232-a628-33f57123be5e,43,Female,164350,71
532b627c-ada4-4f6c-82ba-da49dba5479d,80,Male,91407,70
344f052b-d379-4fb1-bd93-0e4539bccbc6,52,Male,81644,71
a6e504ba-1640-4ced-90fe-22e6d5bcca19,38,Male,188302,51
2aef8673-237a-4b9b-a5e3-6b6ea7cd09ea,74,Female,107686,78
83e9f52c-d61e-4ff3-b63f-82f763cf30f2,76,Female,173331,56
083c63b2-da8b-4826-8bad-a2f1d989a82c,40,Male,64387,2
08b64fc1-b8d3-4dc5-943b-91a5a11367a1,86,Male,32984,17
c4dd3f58-3f0a-4954-b237-0d4f4377ae58,22,Male,40022,51
66f4e72c-af5d-49eb-984e-72dc771f322f,41,Female,170275,37
0ce8046b-e06d-4e44-9c21-70713ac68241,35,Male,44682,52
05e3913d-9e2c-4ba2-ad5a-092d4cb151e2,26,Female,159629,52
e2586eeb-3d51-4f21-9d2a-8dd463c47ed9,84,Male,129494,94
2614f2f8-5eb6-4245-b2ab-f99c0da19e0e,73,Female,36251,22
abd8efcb-c06f-444e-bfca-c986079cd052,36,Female,155936,6
97e81e1b-1936-4d3d-954a-e20c01b33e5b,42,Male,22084,88
4afdfa8f-d568-4fec-bf98-a597cabdedbe,40,Female,160682,47
fbb27798-6ec7-4936-9ac2-be3b76db8991,72,Male,134799,30
4cb03615-3140-40a1-8682-e234e7317416,43,Female,76676,81
ff716af2-34ad-416f-8772-b1d3e6e205cb,49,Male,190582,58
51c8d860-da86-4414-9b6f-9c1a398c25bd,82,Male,131353,23
e2bad84c-27cd-4159-b31f-b75e31198891,60,Male,187287,91
03cf56d8-9e1a-4b76-8dd4-7c224a2fb9c2,34,Female,171141,4
114f329f-5480-488a-a416-9f7dfd4cd3b0,33,Female,199666,67
40df2979-5819-4efd-90b7-777e51ea6ec3,72,Male,114215,48
0e95c4ad-bac1-4538-951b-3558d8c576f5,51,Female,27386,65
aab6cf14-2f26-4218-a553-1dfac84576f5,34,Male,38340,81
01b30056-c23c-4466-ad59-dabc80bf7608,70,Male,159689,52
11ff73e8-b861-43a9-a7e9-7fdd1c555dce,46,Female,45606,44
0113127a-f99e-4217-810f-fbfece4d0ae1,37,Male,99759,5
b27a6418-3257-450e-98f7-92ee6f9d5792,52,Female,180821,74
680a2a82-b953-4a20-be36-f100f7217d88,23,Male,189853,24
18ba310a-c41c-44cb-ad1e-9001377a437e,87,Male,31997,19
88564f87-8ac4-4560-891c-3d2ee9127250,55,Female,78884,69
4c570507-a2b4-4ad1-91f3-b3c993e8c872,44,Female,149908,15
b3074ada-7fe2-4609-a425-069d704a864e,58,Male,69143,17
94114790-bfd6-48e6-aa82-95623cf22f59,64,Female,71667,16
e8eb92d8-3f27-4b38-bc68-6fa1c342eab9,67,Male,179013,39
84afcbb8-b70d-4443-8562-97d84f68a5d6,34,Male,123893,56
a1035c53-8c57-4a80-b331-88290699ff17,57,Male,83129,12
534a16e4-e983-4c89-9c0e-3dc59bb6bc07,71,Female,97846,96
8e31d442-3889-46b7-85e7-63386b57870a,87,Male,80996,69
911f1579-924a-469e-8731-3d2910b78909,69,Female,105588,30
ed05ea41-c94f-4b04-aa5c-3e00d69fcc22,35,Male,149244,60
7b6c0e5c-a5c7-4db2-9682-1167f50d54c3,42,Male,189145,32
ff0b6f6b-7145-44eb-8f4f-5786b2f3c79d,46,Female,90562,76
24748cc7-4913-434b-9d28-f24e3cce4c0c,80,Male,170778,98
a21660b4-5514-4d8d-9299-94fe8e139784,22,Female,49483,8
bb5b4f97-166b-4251-bc32-2220df156523,84,Female,83248,78
3c7ecb8f-98f0-49e2-8423-1cc9b333dc4c,23,Female,45452,77
ed8b9d25-5e19-479d-92b1-182e6bc7f87a,48,Male,62794,39
a09efcf0-d542-4de7-b4be-222f77404dcd,82,Female,86162,16
aa75dfd5-80c0-4bef-bd48-f58d559c53ce,31,Female,103668,54
f8a25661-09cf-4a93-88e0-0d1a15952ba8,58,Male,20169,82
b8cf1052-6891-4ad8-9f01-9ac018ada6a0,26,Female,38329,43
5201ebe5-9c8c-44a3-88e4-9b91d7359142,65,Male,81595,97
13e1035c-3d9f-43be-a148-8914b57bd7c9,22,Male,187638,78
8eedea05-262c-4309-9047-a7926ced7b81,86,Male,52645,84
97c939e7-2cba-4983-bd30-83c4c85db096,24,Female,115890,13
2b87c6e3-9514-4788-b882-652e2f5a38f0,33,Male,153653,37
4b1dc47c-5b6c-42d6-8ace-b62a9450a1a6,28,Female,146665,95
0c3f1f06-76a5-4d8f-a616-affd7d22cee3,54,Male,134934,52
4332caf6-332d-4c98-aa73-d4e91863683a,66,Female,159230,91
fe0e8a87-ee23-48f0-ad09-c084ea214846,20,Female,135205,23
4f47d347-803e-46fb-9b7d-ca706303c4f1,65,Male,72139,6
659fd819-9c9f-4c7a-a4fd-9a1f5ceac22a,35,Male,48162,38
51de7156-3420-42e8-881b-a4a1d09b3cfb,26,Male,144451,52
e32e1916-5ad8-4256-be4c-8a04c879dc8f,41,Male,69332,57
2c8fc283-88a5-4c53-86fa-2c3a9575b4f6,52,Male,74709,56
c3737be9-6dee-46bb-83ef-ea13f9c473c2,46,Male,99802,30
513c468b-6ffc-47ac-a1c0-74178379a337,28,Male,118953,87
4778940e-6595-4d45-98f2-d59f0038d367,43,Male,105699,42
f6d09236-068f-4c69-a131-1b462aa25675,20,Female,44018,11
7af473bb-686f-4ab9-ba42-73d28c2c7b95,70,Female,162373,70
1bdd12ee-d53e-42bf-802c-1f62f3a0271c,70,Male,127739,96
d90290fe-9851-414b-94f5-c4314f882b75,38,Male,135164,2
545004c5-db92-4d9a-ba82-5673868a85b8,60,Male,102332,33
e2f138ae-ff2e-446d-905d-639ab463174e,60,Female,57161,48
594cd3e1-3777-4d6d-bee4-4ce851b14e81,33,Male,106513,72
a33a8a44-7ba4-485f-b442-3be943ab9266,49,Female,34494,2
7357bfe2-fa87-43b1-9ada-32237e764527,65,Male,113562,63
b3ad3b0d-0b60-4193-b59a-19a7428fd9cc,41,Female,187260,57
d02f2eeb-6d87-47a2-a9ac-d4100caf50b3,23,Male,44899,90
c3276a54-03e1-43c9-95bb-b3e433aee34f,74,Male,176026,62
c9bbe3e1-4460-4f97-ac0b-379f479bd74a,78,Male,129877,65
66a258af-f413-40af-a7e3-27aef4da9f2b,23,Male,80038,84
cac92066-106e-4900-9ac8-ec84e48604fb,25,Male,49266,98
a8dcf247-7ad7-4d1b-adf8-439567bd8579,47,Male,134507,30
63391829-65c9-4e38-bb06-eae7a5f12fce,45,Male,176667,14
2bffad0b-07d7-4f52-80f6-ea3b73b7db3d,33,Female,113749,55
1ac8af03-b7bc-4839-a279-85a55aaf3c11,29,Female,196824,9
dee39490-946a-4261-b652-f6e279343a0f,61,Male,27884,90
19e80bc2-ea44-47b6-a45b-52f014cc5ba5,70,Male,94432,17
383797cf-99f3-466a-96fd-72fc06bbd8fc,31,Female,145353,85
81f1525a-5672-4ea4-be4d-4f765ddd6b15,85,Female,44370,91
9a5e96db-bce1-4878-8a11-1f5eb53dd003,61,Male,26701,29
93c44d12-8ae8-46ec-aa4d-726f736902e2,87,Female,82084,98
177f7669-ee66-4763-8a81-8c1a8f1880ef,49,Male,147897,22
78d4a320-4a8c-4e41-8040-3e29e51e8a04,47,Male,125862,15
e77ce475-6b16-41c0-9110-fdd398550843,73,Male,189278,54
c164ea7f-e4f2-4d78-ab26-a8e563a75757,77,Female,51519,40
0d494483-cfe9-4ca4-b5d7-75f302bf5094,38,Male,67499,100
3b38c096-b59d-4707-ab74-b505f1176cfe,89,Female,180446,98
db4685fd-35c2-48f2-95ca-decb435eed0d,83,Female,104980,24
4be91476-bd05-4e5d-a315-b4252e486f52,24,Male,95679,65
3aa5b9a9-6e21-4dcc-b08c-53262c1704a4,58,Female,140611,8
a951132f-c2e6-413a-9313-abdb241de7fb,23,Male,135582,67
5dd29504-4483-4e42-b63d-ed16b2525da2,36,Male,183368,71
04a42645-5a10-4d66-8b2b-d49d5e8b8ffb,47,Male,113488,35
5b27d79e-5cbc-491c-ba9f-93900e93c76f,51,Female,41354,9
3916b1c9-a576-48d1-9c9e-40862234217b,78,Female,167469,19
a3d070c5-ba2a-4ef4-89a9-c8901161cafc,66,Male,104575,22
76af8583-8a40-4552-a4e8-5b54d9176018,44,Female,90429,93
f8595492-8279-4d5f-99c3-b418d83fbd2c,62,Male,91838,1
080e4848-a79b-41fc-8a26-9f7965caebf9,49,Female,54127,85
8774a2fc-720b-4130-8f5e-cd1dc20f6ff6,24,Female,106437,71
216a8817-2d28-4cb3-8de7-ba718e7f379e,90,Male,134160,88
832d9aeb-b992-43e2-92a7-e761b716264c,32,Male,132095,76
4ee268f1-70b5-475a-86b9-10b5e8acd13f,56,Female,84892,50
1262cb4a-298b-4620-a3a1-9f24a58b007a,55,Female,31488,68
dd6f282a-3346-4326-b47a-c1e4fb56c477,79,Female,161995,16
5bec113b-c20d-4733-a93e-e99d2556392d,33,Female,124814,71
12724861-dd38-4b7c-a692-21b3d1024994,59,Male,190086,21
04cc6edc-8f7c-4817-9eb2-8621edf1cb94,50,Male,100127,73
62dc41f3-4952-4d8a-b272-311169a9272f,42,Male,58643,54
380ff6fd-857c-43f7-8ebd-b1b482eeb0ec,63,Male,126502,84
b3a3862e-f56c-4c6b-8c53-ec85a5032003,52,Male,81767,19
73bfe821-f101-4a6b-bb4b-17d47061629d,72,Male,77644,14
af4b080c-2ce2-4dce-aea8-f314923f63bd,74,Female,96671,89
2a42f759-172d-49a2-9079-3eec73fd7889,52,Male,79560,61
360390d6-ba9c-4c44-bee7-241b15616c04,72,Female,53790,65
933d20d4-8773-4d0b-90a6-c1fe84503ad3,55,Female,93665,16
2adde089-dd69-4f54-8790-79dc4e0355c6,38,Male,117959,93
5f99583f-79e6-4033-89ff-b035803c2cfa,81,Male,188011,37
4bedf81e-85fd-4fa7-bab8-ae371891552d,80,Male,95048,7
df3a9af8-e62f-4947-9483-b5e7bf0d48ec,76,Female,58221,92
7428e26e-4135-46cc-9a45-6be28833ef06,25,Male,199654,25
323aedd1-429e-408a-9b8f-804a2d0c072d,39,Female,86789,4
1aedb09c-e5ea-4457-8055-dc06f133e77f,59,Female,42301,20
d07eb8bf-7344-4d63-835e-b25266def6c3,20,Female,91523,8
d66ebb5f-feef-4113-a692-3e0f0f3ac747,41,Female,60947,38
74057b4a-a715-4b33-abf9-939189d9bf1a,89,Female,57261,59
ea9c0f4d-43db-41a4-8cf5-4400a1848a04,74,Male,43075,90
13b1571f-0c07-4499-8842-b8b6fe09b50c,71,Female,176424,91
fbd27c4b-a284-4317-b0a9-c84f07dc868b,32,Male,86714,23
06157480-77b1-43ff-bcf3-48ea0b6d500a,44,Male,170771,99
33f2b5a2-1839-4bff-a72a-34450716c99a,62,Male,179663,53
c29bbce5-0487-4e61-944a-10faf4b82c4e,82,Female,159102,46
3e97f271-111a-487f-9072-7a3649c170c8,55,Male,97725,76
3f9a6534-4461-46fb-8ce7-1f779c21f1b5,42,Male,191267,23
b78014f9-fe2e-4f13-b124-755a760db0c4,71,Male,180209,4
0aa209dc-281d-4696-8507-c4aa5c45950e,33,Male,107515,75
04e93070-60d5-48f9-abdc-c378d40e936a,68,Female,124816,21
5fa1fe5b-d6d2-4e17-ac08-d01dbe8dbc46,89,Male,181540,82
25872380-a44e-4f67-8c99-093915a1dd82,66,Female,63608,28
aa29d057-a7d8-4a30-9789-3078daad3e6a,81,Male,152833,93
7d60b55c-4243-477a-9cd7-a0832c53da7c,54,Female,78763,81
fa714433-1a8b-4f16-9196-e62af137079b,51,Male,60032,30
1121a381-84e0-4ef5-a2b9-66ce9d194a59,26,Female,69855,70
8cac6abd-ea8f-47f3-bc3d-89d8113049f1,35,Female,100972,11
bfaa2a23-fb34-4ecc-94c6-98515d719527,19,Female,92598,59
b22f28c4-b058-45f1-b60a-01ed873bfbdb,61,Male,177518,3
61b8dd69-d086-4ebf-8ec7-4bb75b3ea547,48,Female,27878,37
dd6a986e-02a9-4627-96a4-b4dbecce7eb9,26,Male,110005,100
90be5382-dc78-4ed0-bf4c-bb33ce49fe23,75,Male,148505,75
21f16386-6fc0-4794-a70c-1376256221e1,35,Male,91405,54
739a70be-e14f-4eec-a0e7-30e5d71c8245,74,Male,158548,14
d00c14fa-255e-4fb9-b94a-198abbe75ca5,22,Male,33486,67
0c33172b-5ff9-49b1-ac8f-662797ebafcf,74,Female,30698,97
